timestamp,load
2001-08-28,35627.760416670004
2001-08-29,35639.78833334
2001-08-30,35677.435
2001-08-31,35728.03083333
2001-09-01,32995.21125
2001-09-02,29200.59499999
2001-09-03,35219.24458334
2001-09-04,36364.52749999
2001-09-05,36395.530833330005
2001-09-06,36030.60583334
2001-09-07,30516.780833329998
2001-09-08,30658.26375
2001-09-09,28807.00083334
2001-09-10,35254.55541667
2001-09-11,36382.85666667
2001-09-12,35943.16333333
2001-09-13,36401.546666669994
2001-09-14,36322.10791667
2001-09-15,32922.40291666
2001-09-16,28478.36375
2001-09-17,33601.68041667
2001-09-18,34801.68333334
2001-09-19,35221.14125
2001-09-20,35390.112083329994
2001-09-21,35797.41041667
2001-09-22,33026.935833330004
2001-09-23,29195.67041667
2001-09-24,35219.210833339996
2001-09-25,36457.04541667
2001-09-26,36384.19416666
2001-09-27,36205.85791667
2001-09-28,35924.46625
2001-09-29,32823.541249999995
2001-09-30,28942.024166670002
2001-10-01,34979.76500001
2001-10-02,35939.77208334
2001-10-03,35821.14041666
2001-10-04,36244.12916666
2001-10-05,36240.89708333
2001-10-06,33517.94083334
2001-10-07,29793.910416669998
2001-10-08,35178.288333339995
2001-10-09,35752.52458334
2001-10-10,36234.40666667
2001-10-11,36309.06541667
2001-10-12,30792.021875
2001-10-13,31307.84791667
2001-10-14,27805.45554167
2001-10-15,34507.61795834
2001-10-16,36007.95333334
2001-10-17,36144.582500000004
2001-10-18,36359.66625
2001-10-19,36523.22708334
2001-10-20,33410.54333334
2001-10-21,29280.33916667
2001-10-22,33985.14583334
2001-10-23,35560.33666667
2001-10-24,36032.81708334
2001-10-25,36353.91416667
2001-10-26,36515.75250001
2001-10-27,33526.59375
2001-10-28,29956.38541667
2001-10-29,36293.60833333
2001-10-30,37369.16208333
2001-10-31,37357.10625
2001-11-01,36672.68666667
2001-11-02,31279.817499999997
2001-11-03,31189.543333330002
2001-11-04,28687.28041667
2001-11-05,34793.25625
2001-11-06,36628.37916666
2001-11-07,37250.14833333
2001-11-08,37402.52583334
2001-11-09,37437.02416667
2001-11-10,34623.90416667
2001-11-11,30605.38125001
2001-11-12,36384.47125
2001-11-13,36807.71541666
2001-11-14,37106.81041667
2001-11-15,32731.117083330002
2001-11-16,34548.51708333
2001-11-17,32708.50583334
2001-11-18,29471.11666667
2001-11-19,35729.90458333
2001-11-20,36918.350000000006
2001-11-21,37632.23125
2001-11-22,37891.92583334
2001-11-23,38348.582083329995
2001-11-24,35053.49875
2001-11-25,31148.715
2001-11-26,36954.5225
2001-11-27,38334.25541666
2001-11-28,38433.87458334
2001-11-29,38118.94708333
2001-11-30,37421.68124999
2001-12-01,34011.52916667
2001-12-02,29818.56916666
2001-12-03,35952.57708334
2001-12-04,37341.12625
2001-12-05,37804.74791667001
2001-12-06,38336.76708333
2001-12-07,38559.61625
2001-12-08,35126.02708333
2001-12-09,31445.22166667
2001-12-10,37707.73291667
2001-12-11,38758.09166667
2001-12-12,39040.72583333
2001-12-13,39193.22458333
2001-12-14,38761.33291667
2001-12-15,35231.362083329994
2001-12-16,31112.74166667
2001-12-17,36727.34791667
2001-12-18,37940.81666667
2001-12-19,38297.48083333
2001-12-20,38554.47958334
2001-12-21,37613.71541666
2001-12-22,34176.90166667
2001-12-23,31117.80958333
2001-12-24,30383.91375
2001-12-25,26656.47499999
2001-12-26,33057.45833334
2001-12-27,34355.27208333
2001-12-28,34657.67041667
2001-12-29,32395.387916670003
2001-12-30,29593.148333330002
2001-12-31,30087.20333333
2002-01-01,27477.61916666
2002-01-02,34232.84416666
2002-01-03,36268.06916666
2002-01-04,36785.70291667
2002-01-05,34330.479166670004
2002-01-06,31217.44166666
2002-01-07,36855.379583329996
2002-01-08,38458.99333333
2002-01-09,38328.31916668
2002-01-10,38057.72000001
2002-01-11,38112.14166667
2002-01-12,35149.907083340004
2002-01-13,31273.67916666
2002-01-14,37190.4125
2002-01-15,37666.58833334
2002-01-16,37347.3275
2002-01-17,37386.42791667
2002-01-18,37274.83125
2002-01-19,34288.08125
2002-01-20,30927.56583333
2002-01-21,35325.15958334
2002-01-22,39688.54666667
2002-01-23,39717.3
2002-01-24,39709.416666670004
2002-01-25,39052.34375
2002-01-26,36089.12250001
2002-01-27,32506.714583330002
2002-01-28,39331.50916667
2002-01-29,40210.3575
2002-01-30,40543.31458333
2002-01-31,40665.248333330004
2002-02-01,39833.59916666
2002-02-02,35651.74416666
2002-02-03,30993.574166669998
2002-02-04,37291.065
2002-02-05,38972.16458333
2002-02-06,39589.7
2002-02-07,39455.78333333
2002-02-08,39366.7675
2002-02-09,35182.425
2002-02-10,31412.53458333
2002-02-11,33990.705416669996
2002-02-12,34036.907916669996
2002-02-13,37562.88166667
2002-02-14,39551.339166670004
2002-02-15,39829.45708333
2002-02-16,36741.384999999995
2002-02-17,32437.67749999
2002-02-18,38907.26625001
2002-02-19,39953.189583340005
2002-02-20,40033.57541667
2002-02-21,40485.83041667
2002-02-22,40867.51291667
2002-02-23,37462.8125
2002-02-24,33069.898333339996
2002-02-25,39515.88708333
